,timestamp,accX,accY,accZ,username
266,1574275399453,0.708679,-9.940720,-0.517151,user1
267,1574275399469,0.842758,-9.710876,-0.689529,user1
268,1574275399484,0.976837,-9.595963,-0.555450,user1
269,1574275399501,0.536301,-9.404419,0.153229,user1
270,1574275399517,-0.325607,-9.442734,0.536301,user1
271,1574275399533,-0.785294,-9.710876,0.229843,user1
272,1574275399549,-0.402222,-9.691727,-0.134079,user1
273,1574275399564,0.229843,-9.500198,-0.019150,user1
274,1574275399580,-0.134079,-9.557648,-0.019150,user1
275,1574275399596,-0.670380,-9.634262,0.229843,user1
276,1574275399612,-0.957687,-10.093948,-0.114929,user1
277,1574275399628,-0.766144,-10.477020,-0.172379,user1
278,1574275399644,0.057465,-10.400406,-0.191544,user1
279,1574275399660,1.436523,-10.093948,-0.344772,user1
280,1574275399675,2.260132,-10.151413,0.038315,user1
281,1574275399691,1.953674,-10.553635,0.095764,user1
282,1574275399707,1.340759,-10.745178,-0.363922,user1
283,1574275399722,0.957687,-10.936707,-1.034302,user1
284,1574275399738,0.938522,-10.783478,-1.168365,user1
285,1574275399754,0.861908,-10.726028,-1.053452,user1
286,1574275399770,0.612915,-10.936707,-1.359909,user1
287,1574275399786,0.555450,-11.013321,-2.164352,user1
288,1574275399802,0.632065,-10.726028,-2.681503,user1
289,1574275399818,0.363922,-10.457870,-2.202667,user1
290,1574275399833,0.306458,-10.323792,-1.896210,user1
291,1574275399849,0.421387,-10.400406,-1.570602,user1
292,1574275399865,0.000000,-10.228027,-1.283295,user1
293,1574275399881,-0.976837,-9.902420,-1.819595,user1
294,1574275399897,-2.279282,-10.055649,-1.991974,user1
295,1574275399913,-3.236954,-10.687714,-1.110916,user1
296,1574275399929,-3.064575,-11.185715,0.421387,user1
297,1574275399944,-2.892197,-11.415558,-0.708679,user1
298,1574275399960,-2.662354,-11.109100,-2.279282,user1
299,1574275399976,-1.991974,-11.185715,-3.581726,user1
300,1574275399992,-1.187531,-11.990158,-4.079727,user1
301,1574275400007,-0.287308,-11.243164,-1.666367,user1
302,1574275400023,-0.248993,-9.806656,-0.383072,user1
303,1574275400039,-0.957687,-9.097961,-0.861908,user1
304,1574275400055,-1.666367,-8.427597,-1.283295,user1
305,1574275400071,-1.762131,-7.948746,-1.436523,user1
306,1574275400087,-1.513138,-8.006210,-1.436523,user1
307,1574275400103,-1.455673,-8.101974,-1.072601,user1
308,1574275400119,-1.532288,-7.948746,-1.130066,user1
309,1574275400134,-1.781281,-7.393295,-1.264145,user1
310,1574275400150,-2.164352,-6.971909,-1.551437,user1
311,1574275400167,-2.413361,-7.048523,-1.896210,user1
312,1574275400182,-2.068588,-7.508209,-2.566589,user1
313,1574275400198,-1.225830,-7.948746,-2.604889,user1
314,1574275400214,-0.402222,-8.465897,-2.662354,user1
315,1574275400230,0.076614,-8.925583,-3.026276,user1
316,1574275400245,0.651230,-9.481033,-3.869034,user1
317,1574275400261,0.766144,-9.710876,-4.252106,user1
318,1574275400277,0.210693,-9.366119,-4.520248,user1
319,1574275400293,0.114929,-9.117126,-4.999100,user1
320,1574275400308,0.402222,-9.615112,-4.960785,user1
321,1574275400324,0.555450,-10.553635,-4.539413,user1
322,1574275400341,1.206680,-11.128250,-5.286392,user1
323,1574275400357,2.738968,-9.864105,-5.956772,user1
324,1574275400372,3.313568,-7.661453,-6.090851,user1
325,1574275400388,3.007111,-6.780380,-5.018250,user1
326,1574275400403,0.919373,-7.967911,-1.110916,user1
327,1574275400420,-3.466797,-11.913544,0.938522,user1
328,1574275400435,-3.926498,-14.882355,-0.708679,user1
329,1574275400451,-0.746994,-14.614212,-1.877060,user1
330,1574275400467,-0.478836,-11.243164,-3.428497,user1
331,1574275400483,-3.620026,-6.282379,0.057465,user1
332,1574275400499,-5.535400,-4.213791,2.470810,user1
333,1574275400515,-3.773254,-6.876144,2.011124,user1
334,1574275400530,0.344772,-11.856094,2.164352,user1
335,1574275400546,3.064575,-13.848068,1.091751,user1
336,1574275400562,2.489975,-11.645401,0.363922,user1
337,1574275400578,-0.076614,-9.136276,-0.191544,user1
338,1574275400594,-1.647217,-8.274368,-0.019150,user1
339,1574275400610,-1.800446,-9.270355,0.325607,user1
340,1574275400625,-1.340759,-10.304642,-0.095764,user1
341,1574275400642,-1.091751,-10.362106,-0.498001,user1
342,1574275400657,-0.517151,-10.093948,-0.172379,user1
343,1574275400673,-0.498001,-9.615112,0.191544,user1
344,1574275400689,-0.153229,-9.519348,-0.268158,user1
345,1574275400704,0.383072,-9.500198,-0.478836,user1
346,1574275400720,0.746994,-9.404419,0.095764,user1
347,1574275400736,0.402222,-9.270355,-0.172379,user1
348,1574275400753,-0.038315,-9.270355,-0.363922,user1
349,1574275400768,-0.019150,-9.538498,0.248993,user1
350,1574275400784,-0.229843,-10.036499,0.153229,user1
351,1574275400800,-0.593765,-10.400406,-0.363922,user1
352,1574275400816,-0.746994,-10.151413,-0.440536,user1
353,1574275400831,-0.555450,-9.595963,-0.229843,user1
354,1574275400847,-0.153229,-9.538498,-0.019150,user1
355,1574275400863,0.268158,-9.844955,-0.210693,user1
356,1574275400879,0.095764,-9.998184,-0.402222,user1
357,1574275400895,-0.287308,-10.113113,-0.306458,user1
358,1574275400911,-0.555450,-10.362106,-0.172379,user1
359,1574275400927,-0.440536,-10.591949,-0.440536,user1
360,1574275400942,-0.038315,-10.438721,-0.593765,user1
361,1574275400959,0.440536,-10.228027,-0.383072,user1
362,1574275400974,0.976837,-10.151413,0.038315,user1
363,1574275400990,1.053452,-10.342957,-0.287308,user1
364,1574275401005,0.287308,-10.477020,-1.455673,user1
365,1574275401022,-0.191544,-10.362106,-2.777267,user1
366,1574275401038,-0.019150,-10.955872,-2.738968,user1
367,1574275401054,0.402222,-11.913544,-2.509125,user1
368,1574275401069,1.034302,-11.913544,-2.509125,user1
369,1574275401085,1.206680,-11.607086,-2.221817,user1
370,1574275401100,1.110916,-11.013321,-1.896210,user1
371,1574275401117,0.478836,-10.381256,-1.321594,user1
372,1574275401133,-0.632065,-10.208878,-0.746994,user1
373,1574275401148,-1.647217,-9.806656,0.651230,user1
374,1574275401164,-2.068588,-9.538498,1.474823,user1
375,1574275401180,-2.394196,-10.017334,0.746994,user1
376,1574275401196,-2.796432,-10.917557,-0.153229,user1
377,1574275401212,-2.604889,-11.281479,-1.244980,user1
378,1574275401228,-2.317581,-11.089935,-2.375046,user1
379,1574275401243,-1.283295,-11.109100,-3.524261,user1
380,1574275401260,0.325607,-10.572800,-2.279282,user1
381,1574275401275,0.210693,-9.557648,0.727844,user1
382,1574275401291,-0.842758,-9.136276,0.076614,user1
383,1574275401306,-1.953674,-9.002197,-1.551437,user1
384,1574275401323,-2.221817,-8.983047,-1.762131,user1
385,1574275401339,-1.781281,-9.404419,-1.283295,user1
386,1574275401355,-1.130066,-9.787491,-0.919373,user1
387,1574275401370,-1.474823,-8.944733,-0.632065,user1
388,1574275401386,-2.317581,-7.852982,-0.785294,user1
389,1574275401402,-2.470810,-7.718903,-1.283295,user1
390,1574275401418,-2.164352,-8.006210,-1.455673,user1
391,1574275401434,-1.857895,-8.255203,-1.838745,user1
392,1574275401449,-1.187531,-8.542511,-2.451660,user1
393,1574275401465,-0.517151,-8.619125,-2.873047,user1
394,1574275401481,-0.191544,-8.446747,-3.390182,user1
395,1574275401497,0.057465,-7.948746,-3.485962,user1
396,1574275401513,0.383072,-7.220917,-3.351883,user1
397,1574275401529,0.325607,-7.278366,-3.102890,user1
398,1574275401544,0.248993,-7.718903,-2.949661,user1
399,1574275401560,0.229843,-8.159439,-2.853882,user1
400,1574275401576,0.248993,-8.906433,-3.064575,user1
401,1574275401592,0.306458,-9.883270,-3.869034,user1
402,1574275401607,0.536301,-10.630249,-4.960785,user1
403,1574275401623,0.727844,-10.726028,-6.244080,user1
404,1574275401640,0.325607,-10.304642,-7.278366,user1
405,1574275401656,-0.881073,-10.247177,-7.412445,user1
406,1574275401671,-2.719818,-11.549637,-5.516235,user1
407,1574275401687,-3.600876,-14.077911,-1.474823,user1
408,1574275401703,-3.562576,-13.445831,1.283295,user1
409,1574275401718,-2.585739,-10.285492,-0.268158,user1
410,1574275401735,-1.187531,-8.178589,-1.302444,user1
411,1574275401751,-0.612915,-7.393295,-1.436523,user1
412,1574275401766,-1.359909,-7.852982,1.436523,user1
413,1574275401783,-2.719818,-9.500198,4.539413,user1
414,1574275401798,-2.394196,-10.132263,2.930496,user1
415,1574275401814,-0.536301,-9.921570,0.478836,user1
416,1574275401829,1.321594,-9.844955,-0.344772,user1
417,1574275401845,1.704666,-10.074799,-0.114929,user1
418,1574275401861,0.478836,-10.017334,0.153229,user1
419,1574275401877,-0.938522,-9.883270,0.670380,user1
420,1574275401893,-1.359909,-9.806656,1.110916,user1
421,1574275401909,-0.938522,-9.634262,0.229843,user1
422,1574275401925,-0.842758,-9.634262,-0.938522,user1
423,1574275401940,-0.574615,-9.634262,-0.708679,user1
424,1574275401957,-0.957687,-9.538498,-0.248993,user1
425,1574275401972,-0.995987,-9.538498,0.287308,user1
426,1574275401988,-0.708679,-9.595963,0.248993,user1
427,1574275402004,-0.095764,-9.615112,0.210693,user1
428,1574275402020,0.344772,-9.806656,0.248993,user1
429,1574275402035,0.363922,-9.921570,-0.019150,user1
430,1574275402051,0.325607,-9.844955,-0.057465,user1
431,1574275402067,0.287308,-9.615112,0.210693,user1
432,1574275402083,0.306458,-9.385269,0.268158,user1
433,1574275402099,0.134079,-9.346970,0.325607,user1
434,1574275402115,-0.057465,-9.308655,0.153229,user1
435,1574275402131,-0.268158,-9.595963,-0.038315,user1
436,1574275402147,-0.651230,-9.787491,-0.421387,user1
437,1574275402162,-0.632065,-9.940720,-0.095764,user1
438,1574275402179,-0.574615,-10.036499,0.306458,user1
439,1574275402194,-0.612915,-10.017334,0.383072,user1
440,1574275402210,-0.632065,-9.902420,0.095764,user1
441,1574275402226,-0.383072,-9.864105,-0.019150,user1
442,1574275402242,0.095764,-9.979034,0.019150,user1
443,1574275402257,0.363922,-10.055649,0.153229,user1
444,1574275402273,0.421387,-10.055649,0.000000,user1
445,1574275402290,0.344772,-10.189728,-0.306458,user1
446,1574275402304,0.210693,-10.247177,-0.574615,user1
447,1574275402321,0.287308,-10.266342,-0.555450,user1
448,1574275402337,0.498001,-10.572800,-0.766144,user1
449,1574275402353,0.766144,-10.994171,-0.919373,user1
450,1574275402368,1.015137,-11.645401,-1.455673,user1
451,1574275402384,1.053452,-11.856094,-1.704666,user1
452,1574275402400,0.727844,-11.683701,-2.126053,user1
453,1574275402415,0.976837,-11.358093,-1.742981,user1
454,1574275402431,1.283295,-11.243164,-0.498001,user1
455,1574275402448,0.210693,-10.534485,-0.363922,user1
456,1574275402464,-1.781281,-10.074799,-1.704666,user1
457,1574275402479,-2.681503,-10.017334,-2.509125,user1
458,1574275402495,-2.413361,-9.710876,-1.091751,user1
459,1574275402511,-1.838745,-9.749191,0.746994,user1
460,1574275402527,-1.570602,-10.017334,1.321594,user1
461,1574275402543,-1.704666,-10.477020,0.938522,user1
462,1574275402558,-1.991974,-11.243164,-0.191544,user1
463,1574275402574,-1.302444,-12.296616,-1.857895,user1
464,1574275402590,-0.210693,-12.679688,-2.949661,user1
465,1574275402606,0.498001,-11.664551,-0.708679,user1
466,1574275402622,-0.019150,-10.457870,0.478836,user1
467,1574275402638,-0.536301,-9.615112,-0.421387,user1
468,1574275402653,-1.379059,-9.366119,-0.210693,user1
469,1574275402669,-1.800446,-9.155426,-0.708679,user1
470,1574275402685,-1.819595,-8.791504,-0.900223,user1
471,1574275402701,-1.608902,-8.657440,-1.072601,user1
472,1574275402717,-1.340759,-8.274368,-1.149216,user1
473,1574275402733,-1.130066,-7.929596,-1.110916,user1
474,1574275402749,-1.091751,-7.872131,-1.130066,user1
475,1574275402764,-1.130066,-7.680603,-0.900223,user1
476,1574275402780,-1.398209,-7.105988,-0.746994,user1
477,1574275402796,-1.570602,-6.646301,-0.670380,user1
478,1574275402811,-1.628052,-6.665451,-0.995987,user1
479,1574275402828,-1.513138,-7.182602,-1.647217,user1
480,1574275402844,-1.149216,-7.929596,-2.202667,user1
481,1574275402860,-0.823608,-8.791504,-2.719818,user1
482,1574275402875,-1.034302,-9.538498,-3.811569,user1
483,1574275402891,-0.976837,-9.672577,-5.324707,user1
484,1574275402907,-0.076614,-8.887283,-5.899307,user1
485,1574275402923,1.244980,-8.370132,-6.301544,user1
486,1574275402939,2.624039,-8.810669,-6.186615,user1
487,1574275402954,3.811569,-10.285492,-4.596863,user1
488,1574275402971,3.639191,-11.913544,-3.236954,user1
489,1574275402986,2.355896,-10.975021,-4.175491,user1
490,1574275403002,1.762131,-9.078812,-7.508209,user1
491,1574275403018,1.723831,-8.619125,-8.140289,user1
492,1574275403033,1.015137,-10.438721,-5.305557,user1
